Date	company_id	company_name	cusip8	MSCIsec	ticker
06/30/2013	QLL3Y6-S-US	Becton Dickinson & Co.	7588710	Health Care	BDX US
06/30/2013	RFPT62-S-US	Beam Inc.	7373010	Consumer Discretionary	BEAM US
06/30/2013	GHPF30-S-US	BE Aerospace Inc.	7330210	Industrials	BEAV US
06/30/2013	Q9P7S9-S-US	Bebe Stores Inc.	7557110	Consumer Discretionary	BEBE US
06/30/2013	FXKD5K-S-US	Beacon Roofing Supply Inc.	7368510	Industrials	BECN US
06/30/2013	SC8V1L-S-US	Strategic Hotels & Resorts Inc.	86272T10	Financials	BEE US
06/30/2013	XN3NP2-S-US	Bel Fuse Inc.	7734730	Information Technology	BELFB US
06/30/2013	Q8CFZ0-S-US	Franklin Resources Inc.	35461310	Financials	BEN US
06/30/2013	X7KX77-S-US	Berkshire Bancorp Inc. (New York)	8459720	Financials	BERK US
06/30/2013	QH5T7J-S-US	Berry Plastics Group Inc.	08579W10	Materials	BERY US
06/30/2013	X56PLJ-S-US	Brown-Forman Corp.	11563720	Consumer Staples	BF/B US
06/30/2013	QB4TM0-S-US	Bright Horizons Family Solutions Inc.	10919410	Consumer Discretionary	BFAM US
06/30/2013	B16W7K-S-US	BankFinancial Corp.	06643P10	Financials	BFIN US
06/30/2013	FVDCBN-S-US	Saul Centers Inc.	80439510	Financials	BFS US
06/30/2013	JKCXY1-S-US	Bunge Ltd.	G1696210	Consumer Staples	BG US
06/30/2013	LGFBYV-S-US	General Cable Corp.	36930010	Industrials	BGC US
06/30/2013	H7JS2S-S-US	BGC Partners Inc.	05541T10	Financials	BGCP US
06/30/2013	G355MN-S-US	Big 5 Sporting Goods Corp.	08915P10	Consumer Discretionary	BGFV US
06/30/2013	HMWSL7-S-US	Briggs & Stratton Corp.	10904310	Industrials	BGG US
06/30/2013	RT1RKH-S-US	BG Medicine Inc.	08861T10	Health Care	BGMD US
06/30/2013	CB3Q59-S-US	B&G Foods Inc.	05508R10	Consumer Staples	BGS US
06/30/2013	HKL974-S-US	Biglari Holdings Inc.	08986R10	Consumer Discretionary	BH US
06/30/2013	VS6BL6-S-US	Bar Harbor Bankshares	6684910	Financials	BHB US
06/30/2013	S8VPR2-S-US	Benchmark Electronics Inc.	08160H10	Information Technology	BHE US
06/30/2013	C6H18K-S-US	Baker Hughes Inc.	5722410	Energy	BHI US
06/30/2013	QZ2NYT-S-US	Berkshire Hills Bancorp Inc.	8468010	Financials	BHLB US
06/30/2013	BPQNV7-S-US	Sotheby's	83589810	Consumer Discretionary	BID US
06/30/2013	CD4L29-S-US	Big Lots Inc.	8930210	Consumer Discretionary	BIG US
06/30/2013	S38X5X-S-US	Biogen Idec Inc.	09062X10	Health Care	BIIB US
06/30/2013	TSCFG3-S-US	Bio-Rad Laboratories Inc.	9057220	Health Care	BIO US
06/30/2013	VQXJNV-S-US	BioScrip Inc.	09069N10	Health Care	BIOS US
06/30/2013	D0MFS0-S-US	Actuate Corp.	00508B10	Information Technology	BIRT US
06/30/2013	HSDL6F-S-US	BJ's Restaurants Inc.	09180C10	Consumer Discretionary	BJRI US
06/30/2013	HSDSLM-S-US	The Bank Of New York Mellon Corp.	6405810	Financials	BK US
06/30/2013	H2YLYC-S-US	BlackRock Kelso Capital Corp.	9253310	Financials	BKCC US
06/30/2013	R5VL9T-S-US	Brookdale Senior Living Inc.	11246310	Health Care	BKD US
06/30/2013	P0SXV1-S-US	The Buckle Inc.	11844010	Consumer Discretionary	BKE US
06/30/2013	FRYR3P-S-US	Black Hills Corp.	9211310	Utilities	BKH US
06/30/2013	HQ4B6H-S-US	Buckeye Technologies Inc.	11825510	Materials	BKI
06/30/2013	DQ1RSG-S-US	Bank Mutual Corp.	6375010	Financials	BKMU US
06/30/2013	C5BS0G-S-US	Michael Baker Corp.	5714910	Industrials	BKR
06/30/2013	KV597J-S-US	Barnes & Noble Inc.	6777410	Consumer Discretionary	BKS US
06/30/2013	HTWM3R-S-US	BankUnited Inc.	06652K10	Financials	BKU US
06/30/2013	KV4TB2-S-US	The Bank Of Kentucky Financial Corp.	6289610	Financials	BKYF US
06/30/2013	N834FG-S-US	Belo Corp.	8055510	Consumer Discretionary	BLC US
06/30/2013	DG4WRN-S-US	Builders FirstSource Inc.	12008R10	Industrials	BLDR US
06/30/2013	PB11JK-S-US	BlackRock Inc.	09247X10	Financials	BLK US
06/30/2013	GGL2LS-S-US	Blackbaud Inc.	09227Q10	Information Technology	BLKB US
06/30/2013	PHJ859-S-US	Ball Corp.	5849810	Materials	BLL US
06/30/2013	BNFKCM-S-US	Bloomin' Brands Inc.	9423510	Consumer Discretionary	BLMN US
06/30/2013	P3WCWM-S-US	BSB Bancorp Inc. (Massachusetts)	05573H10	Financials	BLMT US
06/30/2013	BX9R5W-S-US	Infoblox Inc.	45672H10	Information Technology	BLOX US
06/30/2013	TF5425-S-US	Blount International Inc.	9518010	Industrials	BLT US
06/30/2013	JNSSVD-S-US	Banco Latinoamericano De Comercio Exterior SA	P1699413	Financials	BLX US
06/30/2013	L0PS9G-S-US	BMC Software Inc.	5592110	Information Technology	BMC
06/30/2013	FNQ9KF-S-US	Badger Meter Inc.	5652510	Industrials	BMI US
06/30/2013	KW9W2X-S-US	BioMed Realty Trust Inc.	09063H10	Financials	BMR US
06/30/2013	FL8GY8-S-US	Bank Of Marin Bancorp	6342510	Financials	BMRC US
06/30/2013	NGW2VH-S-US	BioMarin Pharmaceutical Inc.	09061G10	Health Care	BMRN US
06/30/2013	MDV1SG-S-US	Bemis Co. Inc.	8143710	Materials	BMS US
06/30/2013	DQ6FPV-S-US	Bryn Mawr Bank Corp.	11766510	Financials	BMTC US
06/30/2013	H547YV-S-US	Bristol-Myers Squibb Co.	11012210	Health Care	BMY US
06/30/2013	NPNWXB-S-US	Beneficial Mutual Bancorp Inc.	08173R10	Financials	BNCL US
06/30/2013	L1KNPT-S-US	Annie's Inc.	03600T10	Consumer Staples	BNNY US
06/30/2013	PY4ZD0-S-US	Bob Evans Farms Inc.	9676110	Consumer Discretionary	BOBE US
06/30/2013	DFD3DB-S-US	Body Central Corp.	09689U10	Consumer Discretionary	BODY US
06/30/2013	CX83T3-S-US	BofI Holding Inc.	05566U10	Financials	BOFI US
06/30/2013	QNX12P-S-US	Bank Of Hawaii Corp.	6254010	Financials	BOH US
06/30/2013	B04MVC-S-US	BOK Financial Corp.	05561Q20	Financials	BOKF US
06/30/2013	L4359C-S-US	Bolt Technology Corp.	9769810	Energy	BOLT US
06/30/2013	JNTQM8-S-US	The Bon-Ton Stores Inc.	09776J10	Consumer Discretionary	BONT US
06/30/2013	L569DD-S-US	Dynamic Materials Corp.	26788810	Industrials	BOOM US
06/30/2013	V05L58-S-US	Boston Private Financial Holdings Inc.	10111910	Financials	BPFH US
06/30/2013	C8SLWV-S-US	Bridgepoint Education Inc.	10807M10	Consumer Discretionary	BPI US
06/30/2013	CL0CSX-S-US	Popular Inc.	73317470	Financials	BPOP US
06/30/2013	MBQ9CR-S-US	BPZ Resources Inc.	5563910	Energy	BPZ
06/30/2013	W3B9CV-S-US	Broadridge Financial Solutions Inc.	11133T10	Information Technology	BR US
06/30/2013	LVRYNX-S-US	Brady Corp.	10467410	Industrials	BRC US
06/30/2013	GGPQK6-S-US	Brocade Communications Systems Inc.	11162130	Information Technology	BRCD US
06/30/2013	DR9KSW-S-US	Broadcom Corp.	11132010	Information Technology	BRCM US
06/30/2013	NXHS05-S-US	BRE Properties Inc.	5.56E+13	Financials	BRE US
06/30/2013	VPY0G6-S-US	Craft Brew Alliance Inc.	22412210	Consumer Staples	BREW US
06/30/2013	N138TY-S-US	Berkshire Hathaway Inc.	8467070	Financials	BRK/B US
06/30/2013	G8VM47-S-US	Brookline Bancorp Inc.	11373M10	Financials	BRKL US
06/30/2013	TZ6TDB-S-US	Bruker Corp.	11679410	Health Care	BRKR US
06/30/2013	L56GQK-S-US	Brooks Automation Inc.	11434010	Information Technology	BRKS US
06/30/2013	GV0R0M-S-US	Bio-Reference Laboratories Inc.	09057G60	Health Care	BRLI US
06/30/2013	H0KJNV-S-US	Brown & Brown Inc.	11523610	Financials	BRO US
06/30/2013	SGMVF6-S-US	Bristow Group Inc.	11039410	Energy	BRS US
06/30/2013	R07SVQ-S-US	Berry Petroleum Co.	8578910	Energy	BRY US
06/30/2013	C1Y5MC-S-US	Bassett Furniture Industries Inc.	7020310	Consumer Discretionary	BSET US
06/30/2013	NBHRRH-S-US	BroadSoft Inc.	11133B40	Information Technology	BSFT US
06/30/2013	SDC6PX-S-US	Sierra Bancorp	82620P10	Financials	BSRR US
06/30/2013	WJX51T-S-US	Biospecifics Technologies Corp.	9093110	Health Care	BSTC US
06/30/2013	G7VKY3-S-US	Boston Scientific Corp.	10113710	Health Care	BSX US
06/30/2013	V1G0C8-S-US	Blyth Inc.	09643P20	Consumer Discretionary	BTH US
06/30/2013	P7LW50-S-US	Peabody Energy Corp.	70454910	Energy	BTU US
06/30/2013	N27VPB-S-US	BioTime Inc.	09066L10	Health Care	BTX US
06/30/2013	X9Q7RH-S-US	First Busey Corp.	31938310	Financials	BUSE US
06/30/2013	T8C9BM-S-US	Bazaarvoice Inc.	7327110	Information Technology	BV US
06/30/2013	D4ZW23-S-US	BorgWarner Inc.	9972410	Consumer Discretionary	BWA US
06/30/2013	G1CD79-S-US	The Babcock & Wilcox Co.	05615F10	Industrials	BWC US
06/30/2013	H0KGJS-S-US	Baldwin & Lyons Inc.	5775520	Financials	BWINB US
06/30/2013	HSKJN2-S-US	Buffalo Wild Wings Inc.	11984810	Consumer Discretionary	BWLD US
06/30/2013	KN9D9T-S-US	Brown Shoe Co. Inc.	11573610	Consumer Discretionary	BWS US
06/30/2013	JKGCLB-S-US	BlueLinx Holdings Inc.	09624H10	Industrials	BXC US
06/30/2013	HWYFQJ-S-US	Boston Properties Inc.	10112110	Financials	BXP US
06/30/2013	Q1LLR2-S-US	BancorpSouth Inc.	5969210	Financials	BXS US
06/30/2013	RFV7N7-S-US	Boyd Gaming Corp.	10330410	Consumer Discretionary	BYD US
06/30/2013	P6MG4G-S-US	Bally Technologies Inc.	05874B10	Consumer Discretionary	BYI US
06/30/2013	V63XR8-S-US	Boise Inc.	09746Y10	Materials	BZ
06/30/2013	J5XTNS-S-US	Beazer Homes USA Inc.	07556Q88	Consumer Discretionary	BZH US
06/30/2013	T6BMPP-S-US	Citigroup Inc.	17296742	Financials	C US
06/30/2013	JFV7R3-S-US	CA Inc.	12673P10	Information Technology	CA US
06/30/2013	TKRCBN-S-US	Cabela's Inc.	12680430	Consumer Discretionary	CAB US
06/30/2013	WW3RWY-S-US	Camden National Corp. (Maine)	13303410	Financials	CAC US
06/30/2013	G8WQ78-S-US	Cascade Bancorp	14715420	Financials	CACB US
06/30/2013	C5BPWD-S-US	Credit Acceptance Corp.	22531010	Financials	CACC US
06/30/2013	F97122-S-US	CACI International Inc.	12719030	Information Technology	CACI US
06/30/2013	SHQB8M-S-US	Cadence Pharmaceuticals Inc.	12738T10	Health Care	CADX US
06/30/2013	DNXYCS-S-US	ConAgra Foods Inc.	20588710	Consumer Staples	CAG US
06/30/2013	T0PLWF-S-US	Cardinal Health Inc.	14149Y10	Health Care	CAH US
06/30/2013	PY5SYS-S-US	Cheesecake Factory Inc.	16307210	Consumer Discretionary	CAKE US
06/30/2013	THFY3M-S-US	Callidus Software Inc.	1.31E+54	Information Technology	CALD US
06/30/2013	SX94RG-S-US	MagicJack VocalTec Ltd.	M6787E10	Telecommunication Services	CALL US
06/30/2013	SY8XFB-S-US	Cal-Maine Foods Inc.	12803020	Consumer Staples	CALM US
06/30/2013	PHRMBB-S-US	Calix Inc.	13100M50	Information Technology	CALX US
06/30/2013	HHB297-S-US	Cameron International Corp.	13342B10	Energy	CAM US
06/30/2013	LQ7BGY-S-US	CalAmp Corp.	12812610	Information Technology	CAMP US
06/30/2013	X5DP04-S-US	CAI International Inc.	12477X10	Industrials	CAP US
06/30/2013	D9KY0F-S-US	Avis Budget Group Inc.	5377410	Industrials	CAR US
06/30/2013	T6Z3VZ-S-US	Carbonite Inc.	14133710	Information Technology	CARB US
06/30/2013	DG752S-S-US	A.M. Castle & Co.	14841110	Materials	CAS US
06/30/2013	QR8LCQ-S-US	Cass Information Systems Inc.	14808P10	Information Technology	CASS US
06/30/2013	SP9JM5-S-US	Casey's General Stores Inc.	14752810	Consumer Staples	CASY US
06/30/2013	S48T3X-S-US	Caterpillar Inc.	14912310	Industrials	CAT US
06/30/2013	GB31F9-S-US	Cardtronics Inc.	14161H10	Financials	CATM US
06/30/2013	NNL1BK-S-US	The Cato Corp.	14920510	Consumer Discretionary	CATO US
06/30/2013	QWPS0G-S-US	Cathay General Bancorp	14915010	Financials	CATY US
06/30/2013	RNR9Y4-S-US	Cavium Inc.	14964U10	Information Technology	CAVM US
06/30/2013	F4V0NF-S-US	The Chubb Corp.	17123210	Financials	CB US
06/30/2013	RLDYY7-S-US	Cincinnati Bell Inc.	17187110	Telecommunication Services	CBB US
06/30/2013	MLL4FL-S-US	Cbeyond Inc.	14984710	Telecommunication Services	CBEY US
06/30/2013	K3D3DT-S-US	Capital Bank Financial Corp.	13979410	Financials	CBF US
06/30/2013	K3B0CT-S-US	CBRE Group Inc.	12504L10	Financials	CBG US
06/30/2013	STV928-S-US	Chicago Bridge & Iron Co. NV	16725010	Industrials	CBI US
06/30/2013	VKCW8R-S-US	CBL & Associates Properties Inc.	12483010	Financials	CBL US
06/30/2013	D78GQC-S-US	Cambrex Corp.	13201110	Health Care	CBM US
06/30/2013	QBSCWB-S-US	Cape Bancorp Inc.	13920910	Financials	CBNJ US
06/30/2013	X5H2LD-S-US	CBOE Holdings Inc.	12503M10	Financials	CBOE US
06/30/2013	MPXHKL-S-US	CIBER Inc.	17163B10	Information Technology	CBR US
06/30/2013	V3RMZH-S-US	Cracker Barrel Old Country Store Inc.	22410J10	Consumer Discretionary	CBRL US
06/30/2013	QCW7G3-S-US	CBS Corp.	12485720	Consumer Discretionary	CBS US
06/30/2013	LY70R9-S-US	Commerce Bancshares Inc. (Missouri)	20052510	Financials	CBSH US
06/30/2013	XP1YJK-S-US	Cubist Pharmaceuticals Inc.	22967810	Health Care	CBST US
06/30/2013	M2RJR5-S-US	Cabot Corp.	12705510	Materials	CBT US
06/30/2013	HLX1ZD-S-US	Community Bank System Inc.	20360710	Financials	CBU US
06/30/2013	JS76T8-S-US	CBIZ Inc.	12480510	Industrials	CBZ US
06/30/2013	SQM89D-S-US	Capital City Bank Group Inc.	13967410	Financials	CCBG US
06/30/2013	FYNLDN-S-US	Calgon Carbon Corp.	12960310	Materials	CCC US
06/30/2013	HZ6Y5P-S-US	Coca-Cola Enterprises Inc.	19122T10	Consumer Staples	CCE US
06/30/2013	B3LCDJ-S-US	Chase Corp.	16150R10	Materials	CCF US
06/30/2013	WFRKY7-S-US	Campus Crest Communities Inc.	13466Y10	Financials	CCG US
06/30/2013	LY1BXZ-S-US	Crown Castle International Corp.	22822710	Telecommunication Services	CCI US
06/30/2013	JDXXQJ-S-US	Coleman Cable Inc.	19345930	Industrials	CCIX US
06/30/2013	GC85B6-S-US	Crown Holdings Inc.	22836810	Materials	CCK US
06/30/2013	QBS6K5-S-US	Carnival Corp.	14365830	Consumer Discretionary	CCL US
06/30/2013	KGNR6X-S-US	Cabot Microelectronics Corp.	12709P10	Information Technology	CCMP US
06/30/2013	F9BJRC-S-US	CNB Financial Corp. (Pennsylvania)	12612810	Financials	CCNE US
06/30/2013	PY7TTP-S-US	Clear Channel Outdoor Holdings Inc.	18451C10	Consumer Discretionary	CCO US
06/30/2013	C37X9L-S-US	Cogent Communications Group Inc.	19239V30	Telecommunication Services	CCOI US
06/30/2013	V19R78-S-US	Cross Country Healthcare Inc.	22748310	Health Care	CCRN US
06/30/2013	GN7H4D-S-US	Catamaran Corp.		Health Care	CCT CN
06/30/2013	S6DNVV-S-US	ChemoCentryx Inc.	16383L10	Health Care	CCXI US
06/30/2013	V1G6RG-S-US	Coeur Mining Inc.	19210850	Materials	CDE US
06/30/2013	KZKPCJ-S-US	CDI Corp.	12507110	Industrials	CDI US
06/30/2013	KZJPGL-S-US	Cadence Design Systems Inc.	12738710	Information Technology	CDNS US
06/30/2013	WQQGZ1-S-US	Cedar Realty Trust Inc.	15060220	Financials	CDR
06/30/2013	JJ71MH-S-US	Codexis Inc.	19200510	Health Care	CDXS US
06/30/2013	PY4JJL-S-US	Cadiz Inc.	12753720	Utilities	CDZI US
06/30/2013	PJQNHD-S-US	Celanese Corp.	15087010	Materials	CE US
06/30/2013	GFF774-S-US	The Corporate Executive Board Co.	21988R10	Industrials	CEB US
06/30/2013	BDJRFV-S-US	CEC Entertainment Inc.	12513710	Consumer Discretionary	CEC US
06/30/2013	DQ27PX-S-US	CECO Environmental Corp.	12514110	Industrials	CECE US
06/30/2013	SHNQ63-S-US	Career Education Corp.	14166510	Consumer Discretionary	CECO US
06/30/2013	XHD8GP-S-US	Celgene Corp.	15102010	Health Care	CELG US
06/30/2013	N0TNHZ-S-US	Cempra Inc.	15130J10	Health Care	CEMP US
06/30/2013	FJ79FZ-S-US	Central Garden & Pet Co.	15352720	Consumer Staples	CENTA US
06/30/2013	D0MDPZ-S-US	Century Aluminum Co.	15643110	Materials	CENX US
06/30/2013	P8KVG8-S-US	Ceres Inc.	15677310	Energy	CERE US
06/30/2013	K7T7YH-S-US	Cerner Corp.	15678210	Health Care	CERN US
06/30/2013	NL58RD-S-US	Cerus Corp.	15708510	Health Care	CERS US
06/30/2013	LC1YVW-S-US	Central European Media Enterprises Ltd.	G2004520	Consumer Discretionary	CETV US
06/30/2013	PRM3LQ-S-US	CEVA Inc.	15721010	Information Technology	CEVA US
06/30/2013	D52CVG-S-US	CF Industries Holdings Inc.	12526910	Materials	CF US
06/30/2013	D2W2LC-S-US	C&F Financial Corp.	12466Q10	Financials	CFFI US
06/30/2013	QS84ND-S-US	Capitol Federal Financial Inc.	14057J10	Financials	CFFN US
06/30/2013	DVPXQR-S-US	Culp Inc.	23021510	Consumer Discretionary	CFI US
06/30/2013	SRTPTN-S-US	CareFusion Corp.	14170T10	Health Care	CFN US
06/30/2013	GW0BCB-S-US	California First National Bancorp	13022210	Financials	CFNB US
06/30/2013	M3RCK3-S-US	Cardinal Financial Corp.	14149F10	Financials	CFNL US
06/30/2013	BFS7VZ-S-US	Cullen/Frost Bankers Inc.	22989910	Financials	CFR US
06/30/2013	WZNQR8-S-US	Colfax Corp.	19401410	Industrials	CFX US
06/30/2013	KTZLC5-S-US	Celadon Group Inc.	15083810	Industrials	CGI US
06/30/2013	STWC38-S-US	Cognex Corp.	19242210	Information Technology	CGNX US
06/30/2013	QWNV7L-S-US	Consolidated Graphics Inc.	20934110	Industrials	CGX US
06/30/2013	RK8Z6D-S-US	City Holding Co.	17783510	Financials	CHCO US
06/30/2013	QVJHVF-S-US	Church & Dwight Co. Inc.	17134010	Consumer Staples	CHD US
06/30/2013	WN8QGY-S-US	Churchill Downs Inc.	17148410	Consumer Discretionary	CHDN US
06/30/2013	X7FM16-S-US	Chindex International Inc.	16946710	Health Care	CHDX
06/30/2013	NL9CK7-S-US	Chemed Corp.	16359R10	Health Care	CHE US
06/30/2013	K8FKSM-S-US	The Chefs' Warehouse Inc.	16308610	Consumer Staples	CHEF US
06/30/2013	P36J31-S-US	Chemical Financial Corp.	16373110	Financials	CHFC US
06/30/2013	DBT83D-S-US	Charter Financial Corp. (Georgia)	16122W10	Financials	CHFN US
06/30/2013	VNNDY1-S-US	Choice Hotels International Inc.	16990510	Consumer Discretionary	CHH US
06/30/2013	R6XL7S-S-US	Chesapeake Energy Corp.	16516710	Energy	CHK US
06/30/2013	N18SB3-S-US	Cherokee Inc.	16444H10	Consumer Discretionary	CHKE US
06/30/2013	CCJ2X0-S-US	Chemtura Corp.	16389320	Materials	CHMT US
06/30/2013	NK4J5L-S-US	C.H. Robinson Worldwide Inc.	12541W20	Industrials	CHRW US
06/30/2013	WM44MK-S-US	Chico's FAS Inc.	16861510	Consumer Discretionary	CHS US
06/30/2013	WZLT2G-S-US	Chesapeake Lodging Trust	16524010	Financials	CHSP US
06/30/2013	MTDQ28-S-US	Charter Communications Inc.	16117M30	Consumer Discretionary	CHTR US
06/30/2013	NPD5D8-S-US	Chuy's Holdings Inc.	17160410	Consumer Discretionary	CHUY US
06/30/2013	XHJHJN-S-US	Cigna Corp.	12550910	Health Care	CI US
06/30/2013	NGRRHC-S-US	Citizens Inc.	17474010	Financials	CIA US
06/30/2013	S0ZG0Z-S-US	Cobalt International Energy Inc.	19075F10	Energy	CIE US
06/30/2013	HF2HLY-S-US	Ciena Corp.	17177930	Information Technology	CIEN US
06/30/2013	DD0XYR-S-US	CIFC Corp.	12547R10	Financials	CIFC US
06/30/2013	SHRWC6-S-US	Chimera Investment Corp.	16934Q10	Financials	CIM US
06/30/2013	WJVTHK-S-US	Cincinnati Financial Corp.	17206210	Financials	CINF US
06/30/2013	D9QGNP-S-US	CIRCOR International Inc.	17273K10	Industrials	CIR US
06/30/2013	CZFD7C-S-US	CIT Group Inc.	12558180	Financials	CIT US
06/30/2013	DVQ8D2-S-US	CompX International Inc.	20563P10	Industrials	CIX US
06/30/2013	RX2RQL-S-US	C&J Energy Services Inc.	12467B30	Energy	CJES US
06/30/2013	HCYP68-S-US	Carmike Cinemas Inc.	14343640	Consumer Discretionary	CKEC US
06/30/2013	HZ83DS-S-US	SEACOR Holdings Inc.	81190410	Energy	CKH US
06/30/2013	CKTXCS-S-US	Checkpoint Systems Inc.	16282510	Information Technology	CKP US
06/30/2013	LX1RL8-S-US	Colgate-Palmolive Co.	19416210	Consumer Staples	CL US
06/30/2013	LBX6TF-S-US	CLARCOR Inc.	17989510	Industrials	CLC US
06/30/2013	CTS62X-S-US	Collectors Universe Inc.	19421R20	Consumer Discretionary	CLCT US
06/30/2013	V734HR-S-US	Cloud Peak Energy Inc.	18911Q10	Energy	CLD US
06/30/2013	QCWPFN-S-US	Chatham Lodging Trust	16208T10	Financials	CLDT US
06/30/2013	FZYC7Z-S-US	Celldex Therapeutics Inc.	15117B10	Health Care	CLDX US
06/30/2013	VKDB45-S-US	Cliffs Natural Resources Inc.	18683K10	Materials	CLF US
06/30/2013	Q9ND4H-S-US	CoreLogic Inc.	21871D10	Information Technology	CLGX US
06/30/2013	C5GRM6-S-US	Clean Harbors Inc.	18449610	Industrials	CLH US
06/30/2013	KDD2FL-S-US	Mack-Cali Realty Corp.	55448910	Financials	CLI US
06/30/2013	MQ3BQ2-S-US	Calamos Asset Management Inc.	12811R10	Financials	CLMS US
06/30/2013	CX8W7T-S-US	Clean Energy Fuels Corp.	18449910	Energy	CLNE US
06/30/2013	DF643V-S-US	Colony Financial Inc.	19624R10	Financials	CLNY US
06/30/2013	QG63JK-S-US	Colonial Properties Trust	19587210	Financials	CLP
06/30/2013	BMJYPP-S-US	Continental Resources Inc.	21201510	Energy	CLR US
06/30/2013	D2TZHB-S-US	Town Sports International Holdings Inc.	89214A10	Consumer Discretionary	CLUB US
06/30/2013	NB0GL4-S-US	Clovis Oncology Inc.	18946410	Health Care	CLVS US
06/30/2013	D54QFS-S-US	Clearwater Paper Corp.	18538R10	Materials	CLW US
06/30/2013	W5LPMX-S-US	Clearwire Corp.	18538Q10	Telecommunication Services	CLWR
06/30/2013	MLMRJ3-S-US	The Clorox Co.	18905410	Consumer Staples	CLX US
06/30/2013	S8TKL0-S-US	Comerica Inc.	20034010	Financials	CMA US
06/30/2013	G9ZP04-S-US	Commercial Metals Co.	20172310	Materials	CMC US
06/30/2013	HXZN4R-S-US	Columbus McKinnon Corp.	19933310	Industrials	CMCO US
06/30/2013	M647FF-S-US	Comcast Corp.	20030N10	Consumer Discretionary	CMCSA US
06/30/2013	D9K19L-S-US	CME Group Inc.	12572Q10	Financials	CME US
06/30/2013	SW780L-S-US	Chipotle Mexican Grill Inc.	16965610	Consumer Discretionary	CMG US
06/30/2013	TG4SJY-S-US	Cummins Inc.	23102110	Industrials	CMI US
06/30/2013	M78P0P-S-US	Cumulus Media Inc.	23108210	Consumer Discretionary	CMLS US
06/30/2013	KQRB42-S-US	Cantel Medical Corp.	13809810	Health Care	CMN US
06/30/2013	CTXPP4-S-US	Capstead Mortgage Corp.	1.41E+54	Financials	CMO US
06/30/2013	FK9HS4-S-US	Compass Minerals International Inc.	20451N10	Materials	CMP US
06/30/2013	TNYNQV-S-US	CMS Energy Corp.	12589610	Utilities	CMS US
06/30/2013	JVCBYB-S-US	Comtech Telecommunications Corp.	20582620	Information Technology	CMTL US
06/30/2013	KQQFF7-S-US	CNA Financial Corp.	12611710	Financials	CNA US
06/30/2013	PQCSHR-S-US	Center Bancorp Inc. (New Jersey)	15140810	Financials	CNBC US
06/30/2013	G26GZS-S-US	Century Bancorp Inc. (Massachusetts)	15643210	Financials	CNBKA US
06/30/2013	R3JBJ0-S-US	Centene Corp.	15135B10	Health Care	CNC US
06/30/2013	LXW513-S-US	Coronado Biosciences Inc.	21976U10	Health Care	CNDO US
06/30/2013	T56WF2-S-US	CNH Industrial NV	N2093520	Industrials	CNHI US
06/30/2013	GZNG3H-S-US	Cinemark Holdings Inc.	17243V10	Consumer Discretionary	CNK US
06/30/2013	RCLQ0Z-S-US	Cleco Corp.	12561W10	Utilities	CNL US
06/30/2013	W7YZDP-S-US	CONMED Corp.	20741010	Health Care	CNMD US
06/30/2013	V3LWY1-S-US	CNO Financial Group Inc.	1.26E+14	Financials	CNO US
06/30/2013	VZHCL8-S-US	ConnectOne Bancorp Inc.	20786U10	Financials	CNOB US
