date	_STAT_	BIDLO	ASKHI	PRC	VOL	RET	BID	ASK	OPENPRC	RETX	vwretd	vwretx	ewretd	ewretx
20080319	MEAN	36.215147415	38.048688615	36.289153846	1152879.8062	-0.024160489	36.408553846	36.525938492	37.569591331	-0.024190535	-0.02608	-0.026108	-0.017065	-0.017168
20080320	MEAN	35.736823046	37.530954154	36.945772308	1561879.1046	0.0161008431	36.968240617	37.044012346	36.558467723	0.0160587662	0.021198	0.021159	0.014586	0.0145
20080324	MEAN	36.733268862	38.431367077	37.942636923	1000850.9077	0.0290520923	37.994104907	38.092006173	37.168030738	0.0290443692	0.017597	0.017582	0.02172	0.021668
20080325	MEAN	37.401797846	38.784319108	38.251199969	964510.54154	0.0137607846	38.246769231	38.343446092	37.969107754	0.01375448	0.005733	0.005697	0.010894	0.010797
20080326	MEAN	37.294075077	38.544083385	37.895584646	857650.08	-0.00485276	37.899476954	37.989138431	38.179645093	-0.004881277	-0.006414	-0.006485	-0.002748	-0.002807
20080327	MEAN	37.170187385	38.474592615	37.449538492	943549.92	-0.012350098	37.480246154	37.5850768	38.105246914	-0.012499726	-0.010132	-0.010374	-0.004629	-0.004944
20080328	MEAN	37.0206772	38.272969262	37.346388615	891473.18154	-0.009088532	37.297446185	37.3836308	37.732932099	-0.009156006	-0.007967	-0.008038	-0.007239	-0.007315
20080331	MEAN	36.769708031	38.093608277	37.410215385	1008273.6277	0.0055190154	37.440738431	37.588830708	37.411049691	0.0054806154	0.005303	0.005286	0.005286	0.005196
20080401	MEAN	37.305611354	38.840481846	38.582923077	1111401.8769	0.0321373415	38.508276923	38.598523077	37.94941358	0.0321260215	0.03213	0.032086	0.020949	0.020874
20080402	MEAN	38.026213231	39.286823108	38.765944646	945612.28	0.0057200338	38.680246154	38.757753846	38.521923046	0.0056821169	0.000373	0.000222	0.003264	0.003193
20080403	MEAN	38.0252772	39.302280923	38.826276985	869039.08	0.0015065015	38.797446062	38.894461415	38.5820492	0.0015065015	0.002678	0.002665	0.001723	0.001693
20080404	MEAN	38.319255077	39.551244585	38.924476615	861336.61538	0.0044652277	38.968984646	39.065507662	38.943935494	0.0044652277	0.001961	0.00195	0.00279	0.002778
20080407	MEAN	38.593606462	39.820534738	38.945291969	818150.01538	-0.000594394	38.9908308	39.069077108	39.352975278	-0.000594394	0.001722	0.001711	0.001831	0.0018
20080408	MEAN	38.243961538	39.382785231	39.056030431	798132.84923	0.0015063077	38.997784431	39.102953846	38.793024954	0.0014926554	-0.003178	-0.003404	-0.002678	-0.002727
20080409	MEAN	37.953279354	39.446351969	38.225615385	911634.31077	-0.019038988	38.350646123	38.435723046	39.265148297	-0.01911608	-0.008983	-0.009045	-0.011449	-0.011542
20080410	MEAN	37.951716031	39.144111385	38.822046154	849157.02769	0.0105222092	38.686430708	38.815138369	38.369753846	0.01045156	0.005614	0.005403	0.00507	0.005008
20080411	MEAN	37.6015044	38.863669508	37.875544338	1962444.36	-0.025371625	37.907015415	37.993384615	38.573842623	-0.025434046	-0.019545	-0.019628	-0.015648	-0.01591
20080414	MEAN	37.446650123	38.475807723	37.9404308	1012688.2215	-0.000891477	37.8773848	37.973753846	37.933273908	-0.000939634	-0.002552	-0.002586	-0.00439	-0.004434
20080415	MEAN	37.564512923	38.684358185	37.729199662	1071546.7477	0.0080378985	38.2067384	38.309784615	38.029320957	0.0079895723	0.005079	0.005072	0.002152	0.002118
20080416	MEAN	38.209072062	39.623330308	39.290492338	1254716.4985	0.0277506492	39.171015354	39.286861538	38.465292646	0.0277506492	0.024166	0.024085	0.017917	0.017852
20080417	MEAN	38.369698738	39.6068292	38.845587015	1032101.8892	-0.008414892	38.946553908	39.015753785	39.294272446	-0.008451677	-0.00121	-0.001229	-0.001984	-0.002075
20080418	MEAN	39.007837569	40.479646215	39.918169262	1174802.0646	0.0209301046	39.872523015	39.971538492	39.57393213	0.0209301046	0.016559	0.01655	0.01248	0.012443
20080421	MEAN	39.189910492	40.410944954	39.965915385	829580.68615	-0.00225192	39.874430769	40.016092338	39.890089292	-0.002261932	-0.000548	-0.000577	-0.001554	-0.001629
20080422	MEAN	38.6511384	40.235097477	39.292553877	1137513.44	-0.018372412	39.291661508	39.391846154	39.769688892	-0.018372412	-0.00927	-0.00932	-0.01282	-0.01285
20080423	MEAN	38.526230769	39.909156246	39.163833846	1055004.0985	-0.001700262	39.164092277	39.247753815	39.523064753	-0.001754197	0.001118	0.00111	0.002103	0.002084
20080424	MEAN	38.194711108	39.933815108	39.296999938	1189039.6892	0.0125532994	39.290861538	39.400000031	39.279567901	0.0125532994	0.005064	0.005058	0.007875	0.007845
20080425	MEAN	38.722795692	40.112350769	39.543046123	881433.08308	0.0058212585	39.593169262	39.693015323	39.712659443	0.0058212585	0.006925	0.006915	0.0057	0.005692
20080428	MEAN	39.227258185	40.460878308	39.918739385	897207.41538	0.0069424738	39.831384585	39.936923077	39.75808	0.0069153692	0.000256	0.000154	0.003713	0.003586
20080429	MEAN	39.093803415	40.429134769	39.685446154	992517.57538	-0.004636323	39.674615415	39.765784646	39.902898185	-0.004640034	-0.005672	-0.005712	-0.004852	-0.004917
20080430	MEAN	39.223446431	40.692868062	39.682753815	1173478.0492	-0.000863286	39.657015385	39.749384646	39.914836451	-0.000890554	-0.001534	-0.001606	0.00172	0.00166
20080501	MEAN	39.060121508	40.852871108	40.167738738	1145335.6585	0.0221609015	40.180123077	40.259076831	39.890154321	0.0221327692	0.014538	0.014369	0.010972	0.010829
20080502	MEAN	39.658695138	41.038364277	40.152830769	941628.74154	-0.004023375	40.2312	40.333753846	40.598611111	-0.004065409	0.003254	0.00324	0.000372	0.000327
20080505	MEAN	39.275527723	40.637056308	39.909138523	786724.04615	-0.004149923	39.850584585	39.943169292	40.188923385	-0.004149923	-0.002632	-0.002711	-0.001149	-0.001239
20080506	MEAN	39.293134738	40.687148923	40.261234154	924705.59077	0.0082501846	40.198246185	40.289538462	39.866913827	0.0082209415	0.008433	0.008366	0.006268	0.006164
20080507	MEAN	39.406892031	40.952008062	39.753031169	949679.03385	-0.01474216	39.758584646	39.862707723	40.46314784	-0.014807252	-0.015896	-0.016183	-0.011596	-0.011755
20080508	MEAN	39.163761074	40.558242209	40.07825411	873124.04908	0.0037562185	39.884386564	40.000398804	39.813346626	0.0036711138	0.004618	0.004536	0.002007	0.001917
20080509	MEAN	39.143292331	40.430257914	39.849509018	774767.04908	-0.001115908	39.806779141	39.874110552	39.734585859	-0.001120172	-0.004576	-0.00472	-0.000632	-0.000676
20080512	MEAN	39.352409479	40.767307055	40.415322055	773306.40491	0.0209605736	40.355306748	40.482668742	40.193148179	0.0209461472	0.010999	0.010944	0.010799	0.010765
20080513	MEAN	40.099688681	41.395071779	40.91072089	905844.78528	0.009167092	40.916687178	41.02429454	40.752972308	0.009049319	0.000773	0.000548	0.002637	0.002291
20080514	MEAN	40.468815982	41.689167546	40.90440184	987734.94785	-0.00018334	40.890613497	40.97923319	41.188923108	-0.000354997	0.003049	0.002889	0.002006	0.00187
20080515	MEAN	40.430307699	41.578349969	41.132269969	883358.88344	0.0090900276	41.185889571	41.261134969	41.014239938	0.0089987975	0.01115	0.011029	0.008123	0.008057
20080516	MEAN	40.518710767	41.894224448	41.355889325	961653.4908	-0.001604255	41.30607362	41.404509264	41.400644049	-0.001617767	0.002438	0.002416	0.001134	0.001076
20080519	MEAN	40.799923344	42.715737393	41.409524847	1080189.0859	0.0003828282	41.443742331	41.506748497	41.514846154	0.0003828282	-0.0002	-0.000323	-0.000465	-0.000502
20080520	MEAN	40.608656411	41.732272086	41.104325184	978227.88037	-0.004524227	41.159447853	41.258282178	41.407403077	-0.004570816	-0.005974	-0.005988	-0.003441	-0.003529
20080521	MEAN	39.921872117	41.926182239	40.52734362	1374961.1012	-0.015516739	40.633926411	40.730460061	41.403935185	-0.015641712	-0.015342	-0.01542	-0.00903	-0.009184
20080522	MEAN	40.142373037	41.525426626	40.83487727	962531.59202	0.0047718804	40.77082819	40.866380429	40.77208589	0.0047037331	0.002913	0.002786	0.003284	0.003248
20080523	MEAN	39.809867147	41.110583773	40.349361963	996242	-0.012988951	40.34619635	40.478865031	40.682953846	-0.012988951	-0.011547	-0.01156	-0.007284	-0.007309
20080527	MEAN	39.915911319	41.34914819	40.93656365	957411.06135	0.0150566595	40.971502975	41.048803497	40.466184492	0.0150439663	0.0049	0.004894	0.006128	0.006116
20080528	MEAN	40.660736258	41.875716258	41.473373865	1041968.9663	0.0080531994	41.457177945	41.544693405	41.343307662	0.0078991779	0.005713	0.005528	0.003516	0.003347
20080529	MEAN	40.749704877	42.070254969	41.48481592	1034693.5675	0.0095668988	41.477883436	41.561104325	41.465796049	0.0094498405	0.004377	0.004272	0.005273	0.005167
20080530	MEAN	41.081468712	42.359470245	41.601088681	1106881.6288	0.0059397945	41.665521503	41.764662607	41.898594123	0.0059101994	0.003255	0.003059	0.004897	0.004872
20080602	MEAN	40.522298436	41.998684356	41.167014755	955035.57055	-0.012857169	41.109447914	41.25214727	41.62892638	-0.012857169	-0.009	-0.009077	-0.008327	-0.008391
20080603	MEAN	40.464263129	41.941053589	41.216886564	1109687.6687	-0.002028666	41.075920337	41.212576687	41.258199141	-0.002038693	-0.004852	-0.00488	-0.001827	-0.001854
20080604	MEAN	40.452215613	41.843784693	41.133972055	1043889.4356	0.0041390368	41.039386564	41.103374233	41.095245736	0.0041042147	-0.000893	-0.001235	0.00137	0.001266
20080605	MEAN	40.65658227	42.073446626	41.666687454	1117076.908	0.020825454	41.570490859	41.673159479	41.344907754	0.0208177761	0.020245	0.020183	0.014712	0.014676
20080606	MEAN	40.168735276	41.801745061	40.343809816	1219797.5706	-0.035421994	40.318803712	40.420153313	41.41006138	-0.035512972	-0.026691	-0.026786	-0.019843	-0.019893
20080609	MEAN	39.708180368	41.017112914	40.175751472	1077995.684	-0.005875218	40.308374172	40.401315798	40.656643077	-0.005875218	-0.000578	-0.000607	-0.007748	-0.007792
20080610	MEAN	39.253418067	40.698254877	39.902760675	1051750.0307	-0.00190084	39.850352699	39.956134356	40.037726994	-0.001901813	-0.004987	-0.005005	-0.005347	-0.005391
20080611	MEAN	38.749362393	40.147630368	38.957797546	1174701.0337	-0.025522828	38.951079785	39.121104294	39.750055245	-0.025637589	-0.015188	-0.015416	-0.01496	-0.0153
20080612	MEAN	38.678427577	40.054063129	39.059325153	1349648.5644	0.0029286319	39.055952485	39.143680982	39.392729231	0.0028517577	0.001445	0.00133	0.001061	0.000751
20080613	MEAN	38.881888313	40.388840798	39.773337423	1266251.9969	0.0203036074	39.709539877	39.793312945	39.418159571	0.0203036074	0.014698	0.014676	0.012216	0.012188
20080616	MEAN	39.114392607	40.330456074	39.962898742	1106181.5061	0.0043875429	39.879325092	40.015889571	39.579413742	0.0043875429	0.003272	0.00327	0.005438	0.0054
20080617	MEAN	39.425819018	40.572764816	39.766380337	1051799.4939	-0.006041429	39.736963313	39.801717761	40.102423344	-0.006041429	-0.003933	-0.00395	-0.004316	-0.00434
20080618	MEAN	38.65876684	40.07960862	39.342759294	1260823.1043	-0.007921788	39.323282209	39.393128865	39.455696319	-0.007987258	-0.008274	-0.008296	-0.008334	-0.008457
20080619	MEAN	38.826879141	40.230665061	39.94303681	1073045.3374	0.0186535276	39.863864969	39.957638037	39.282730337	0.0186018926	0.002409	0.002225	0.002759	0.002649
20080620	MEAN	38.672837147	40.136786472	39.308772975	1388063.0859	-0.019486442	39.263711656	39.349018405	39.796411012	-0.019486442	-0.017481	-0.01753	-0.013799	-0.013931
20080623	MEAN	38.694580368	39.980421227	39.12309816	1090878.862	-0.007890607	39.105153374	39.198374202	39.513926411	-0.007958451	-0.000847	-0.000866	-0.008986	-0.0091
20080624	MEAN	37.878626963	39.464453681	38.390693252	1201339.1319	-0.017793871	38.379079785	38.463343558	38.808726994	-0.017809592	-0.006222	-0.006253	-0.009818	-0.009897
20080625	MEAN	37.760261319	39.269781012	38.458634969	1368132.2301	0.0068468589	38.436871135	38.53285273	38.380613528	0.0068123558	0.006262	0.006097	0.007373	0.007233
20080626	MEAN	37.017348129	38.750983712	37.587650276	1518966.6626	-0.031577169	37.578159479	37.696441687	38.138751503	-0.031737135	-0.02619	-0.026496	-0.01921	-0.019562
20080627	MEAN	36.689218436	38.257646012	37.29797546	2039329.1503	-0.004135644	37.515398742	37.629141104	37.438773037	-0.004187939	-0.002492	-0.002526	-0.005735	-0.005772
20080630	MEAN	36.729795399	38.288378221	37.383006472	1346337.2454	-0.005696034	37.358803742	37.424355859	37.288450951	-0.005696034	-0.001021	-0.00105	-0.005703	-0.005719
20080701	MEAN	36.202325767	37.876834908	37.260904294	1607210.9417	-0.005000939	37.19880365	37.276411074	37.180122699	-0.005079844	0.001835	0.001689	-0.006281	-0.006391
20080702	MEAN	35.355228807	37.609487706	35.566024526	1427587.104	-0.036966304	35.5448563	35.639174495	37.264208502	-0.037022123	-0.020975	-0.021041	-0.018104	-0.018159
20080703	MEAN	34.781038532	36.259639327	35.44472474	851423.50765	-0.003725945	35.402110092	35.500366972	35.805598067	-0.003730832	-0.002413	-0.002428	-0.006058	-0.006075
20080707	MEAN	34.784826881	36.422937156	35.494819541	1327592.0306	-0.004830171	35.427737003	35.538593303	35.636119266	-0.004830171	-0.008575	-0.008614	-0.011637	-0.011669
20080708	MEAN	34.713005199	36.67312844	36.112170948	1517547.9144	0.0320747064	36.051559633	36.13333367	35.765736166	0.0320321437	0.017021	0.016763	0.018354	0.018279
20080709	MEAN	35.3534437	36.889335902	35.605381651	1212704.7401	-0.021283761	35.622324128	35.690275505	36.319296656	-0.021348131	-0.019365	-0.019449	-0.014158	-0.01426
20080710	MEAN	35.045110887	36.513010581	36.069709541	1266000.104	0.009533474	36.007370031	36.095993884	35.647476758	0.009533474	0.007651	0.007645	0.002293	0.002266
20080711	MEAN	34.972100948	36.582154434	36.007477125	1404553.0061	0.0005602294	35.976819541	36.05675841	35.68815954	0.0004980428	-0.008282	-0.008378	-0.003134	-0.003414
20080714	MEAN	35.419749511	36.891055168	36.126391193	1102562.6667	-0.005383706	36.090948012	36.164403761	36.396115902	-0.005406682	-0.008205	-0.008211	-0.012314	-0.012361
20080715	MEAN	34.752701896	37.435316575	36.167168104	1604595.208	-0.006676239	36.111299633	36.214308807	35.829294509	-0.006686459	-0.011488	-0.011502	-0.009188	-0.009229
20080716	MEAN	35.698371865	37.985575566	37.529693914	1625778.2997	0.0436809021	37.460825719	37.569571896	36.539371196	0.0436809021	0.024022	0.023932	0.026523	0.026472
20080717	MEAN	36.59864156	38.423129633	37.901697523	1650575.7523	0.019829055	37.840886728	37.918501437	37.311737034	0.0197964006	0.00964	0.009615	0.016424	0.016398
20080718	MEAN	37.009072813	38.65755318	37.643394159	1284630.5902	-0.003342529	37.596452599	37.772813425	37.867791865	-0.003347211	0.00035	0.00034	0.000886	0.000861
20080721	MEAN	37.104017125	38.522355046	38.000898471	1014514.3456	0.0074067859	37.969051957	38.063883761	37.912945092	0.007394156	0.00397	0.003949	0.006922	0.0069
20080722	MEAN	37.185625933	39.196986239	38.836957217	1707362.0489	0.0329719847	38.739143792	38.83614682	37.745474006	0.0329719847	0.01111	0.011052	0.015198	0.015126
20080723	MEAN	37.994902783	39.767883211	39.040886544	1728753.6055	0.0073775046	38.974067248	39.065657492	38.900758716	0.007333948	0.001826	0.001815	0.006601	0.006569
20080724	MEAN	37.363238777	39.539549541	38.005232416	1547093.0795	-0.032674755	37.971009174	38.061039786	39.158134557	-0.032674755	-0.024296	-0.024325	-0.018608	-0.018647
20080725	MEAN	37.622910092	39.114887187	38.528086208	1140180.6453	0.0162571682	38.508318043	38.61351685	38.230477914	0.0162571682	0.005552	0.005543	0.006381	0.006369
20080728	MEAN	37.305518349	38.996955657	37.716177034	1070465.0642	-0.018833009	37.722201713	37.80324156	38.561253517	-0.018833009	-0.016519	-0.016521	-0.013749	-0.013761
20080729	MEAN	37.33299789	39.188257523	38.795443761	1230365.7768	0.0284662936	38.738837278	38.819908287	37.846577982	0.0284471774	0.021222	0.021095	0.016848	0.016734
20080730	MEAN	38.267331498	39.889478012	39.248100917	1401629.5841	0.0129268471	39.193058073	39.262201835	39.025996933	0.0128911498	0.016483	0.016372	0.006791	0.006677
20080731	MEAN	38.189100948	39.895816177	38.732568502	1296523.2966	-0.010782982	38.766422049	38.868593272	39.071604294	-0.010813752	-0.011707	-0.011857	-0.002699	-0.002778
20080801	MEAN	37.699564878	39.341928933	38.518628049	1084086.3963	-0.000986141	38.438323171	38.507042652	38.798893628	-0.000998471	-0.005174	-0.005199	-0.000643	-0.000741
20080804	MEAN	37.155312736	38.860377812	37.700091155	1145575.1398	-0.017947753	37.755060945	37.840030518	38.459915805	-0.017947753	-0.013364	-0.013405	-0.012175	-0.012228
20080805	MEAN	37.396862067	39.117646505	38.530601854	1388315.2158	0.0245692188	38.42224924	38.525866292	38.134146646	0.0245074924	0.02449	0.024379	0.013529	0.013398
20080806	MEAN	37.646342888	39.219619483	38.594206687	1189363.7781	0.0043608875	38.568328237	38.790911854	38.556957317	0.0042897842	0.005722	0.005407	0.006614	0.006504
20080807	MEAN	37.41464772	38.952443191	38.061428267	1131210.541	-0.013747562	38.048024195	38.123403617	38.313343495	-0.01382583	-0.016834	-0.016913	-0.012514	-0.012611
20080808	MEAN	37.667422796	39.65939304	39.258133435	1281104.997	0.0351211976	39.107325228	39.192340426	38.030957477	0.0351211976	0.019178	0.019173	0.015856	0.015813
20080811	MEAN	38.42987538	40.316185745	39.512993921	1451853.3921	0.0151007234	39.395714286	39.667446839	39.318188994	0.0151007234	0.006662	0.006503	0.010688	0.01065
20080812	MEAN	38.424634316	39.942714894	38.956668663	1336378.3161	-0.007345593	39.022355593	39.120334347	39.553841494	-0.007361432	-0.009628	-0.009666	-0.005649	-0.005693
20080813	MEAN	37.833995137	39.659949544	38.900942249	1277978.7264	0.0039449605	38.900243161	38.964650456	38.916689055	0.0036252614	-0.000113	-0.00044	0.002639	0.002201
20080814	MEAN	38.268548936	39.751692401	39.215136778	1165628.2888	0.0104265532	39.176793313	39.216048632	38.800416444	0.0103164407	0.005063	0.00503	0.006583	0.006533
20080815	MEAN	38.544007872	40.039426505	39.164195167	1110378.0395	-0.000419869	39.103282492	39.174923891	39.496170182	-0.000419869	0.001344	0.001245	-0.00084	-0.000882
20080818	MEAN	38.174831915	39.527921307	38.620577538	956623.61398	-0.011956155	38.544437872	38.613981793	39.109665684	-0.011972565	-0.013382	-0.013473	-0.009901	-0.00993
20080819	MEAN	37.325837356	38.770032492	37.743586596	1079123.4195	-0.018822666	37.707568389	37.760972644	38.439455289	-0.018871319	-0.008866	-0.008943	-0.011698	-0.011751
20080820	MEAN	37.136173131	38.395139514	37.678732371	1116457.8024	0.002549307	37.754361672	37.823341307	37.869999695	0.0023870122	0.00686	0.006771	0.002737	0.002565
20080821	MEAN	36.62989152	38.082535198	37.426930061	923057.67477	-0.007623131	37.394954377	37.454954468	37.585377713	-0.007807836	0.003188	0.00314	-0.002198	-0.00224
